-180.869, -92.987, 17.907, 28.470
-180.856, -94.746, 17.441, 28.490
-180.854, -95.096, 17.360, 28.519
-180.850, -95.593, 17.252, 28.540
-180.847, -95.948, 17.182, 28.560
-180.845, -96.290, 17.119, 28.672
-180.832, -97.986, 16.870, 28.694
-180.829, -98.357, 16.831, 28.720
-180.825, -98.793, 16.792, 28.741
-180.823, -99.145, 16.765, 28.762
-180.820, -99.495, 16.742, 28.874
-180.806, -101.166, 16.686, 28.896
-180.803, -101.540, 16.685, 28.921
-180.800, -101.961, 16.687, 28.942
-180.797, -102.309, 16.693, 28.962
-180.795, -102.645, 16.701, 29.072
-180.781, -104.321, 16.770, 29.094
-180.778, -104.685, 16.791, 29.120
-180.774, -105.130, 16.814, 29.141
-180.771, -105.487, 16.833, 29.161
-180.769, -105.830, 16.847, 29.274
-180.755, -107.516, 16.864, 29.295
-180.752, -107.873, 16.870, 29.320
-180.749, -108.293, 16.876, 29.342
-180.746, -108.663, 16.879, 29.363
-180.743, -109.020, 16.875, 29.476
-180.729, -110.705, 16.843, 29.498
-180.726, -111.075, 16.844, 29.522
-180.723, -111.473, 16.842, 29.543
-180.720, -111.829, 16.834, 29.564
-180.717, -112.187, 16.816, 29.674
-180.704, -113.862, 16.715, 29.696
-180.701, -114.226, 16.702, 29.720
-180.698, -114.634, 16.692, 29.741
-180.695, -114.979, 16.687, 29.762
-180.692, -115.326, 16.681, 29.891
-180.678, -116.992, 16.655, 29.911
-180.676, -117.318, 16.657, 29.936
-180.673, -117.733, 16.658, 29.957
-180.670, -118.079, 16.651, 29.977
-180.667, -118.411, 16.635, 30.092
-180.653, -120.065, 16.486, 30.113
-180.651, -120.413, 16.456, 30.137
-180.647, -120.804, 16.428, 30.158
-180.645, -121.144, 16.408, 30.179
-180.642, -121.490, 16.392, 30.297
-180.628, -123.128, 16.365, 30.318
-180.625, -123.475, 16.369, 30.339
-180.622, -123.826, 16.371, 30.360
-180.620, -124.167, 16.366, 30.381
-180.617, -124.509, 16.350, 30.504
-180.603, -126.134, 16.176, 30.527
-180.600, -126.498, 16.135, 30.553
-180.596, -126.918, 16.092, 30.574
-180.593, -127.251, 16.064, 30.596
-180.590, -127.604, 16.039, 30.713
-180.576, -129.204, 15.980, 30.736
-180.573, -129.568, 15.978, 30.758
-180.570, -129.913, 15.975, 30.778
-180.567, -130.233, 15.965, 30.799
-180.564, -130.562, 15.948, 30.929
-180.550, -132.151, 15.858, 30.950
-180.546, -132.490, 15.850, 30.973
-180.543, -132.860, 15.843, 30.994
-180.540, -133.189, 15.838, 31.014
-180.537, -133.505, 15.828, 31.148
-180.522, -135.084, 15.758, 31.168
-180.519, -135.403, 15.752, 31.189
-180.516, -135.741, 15.744, 31.209
-180.513, -136.055, 15.732, 31.229
-180.510, -136.371, 15.714, 31.343
-180.495, -137.937, 15.630, 31.364
-180.491, -138.269, 15.623, 31.388
-180.488, -138.640, 15.618, 31.409
-180.485, -138.961, 15.613, 31.429
-180.482, -139.279, 15.601, 31.545
-180.466, -140.832, 15.479, 31.566
-180.463, -141.157, 15.455, 31.588
-180.459, -141.503, 15.434, 31.609
-180.456, -141.829, 15.418, 31.630
-180.453, -142.149, 15.407, 31.747
-180.437, -143.689, 15.404, 31.769
-180.434, -144.025, 15.413, 31.791
-180.430, -144.357, 15.420, 31.812
-180.427, -144.682, 15.420, 31.833
-180.424, -145.002, 15.408, 31.949
-180.408, -146.532, 15.224, 31.970
-180.405, -146.855, 15.172, 31.991
-180.401, -147.179, 15.120, 32.012
-180.398, -147.495, 15.072, 32.032
-180.395, -147.796, 15.031, 32.152
-180.379, -149.289, 14.895, 32.174
-180.376, -149.617, 14.880, 32.195
-180.372, -149.931, 14.870, 32.216
-180.369, -150.248, 14.865, 32.237
-180.366, -150.559, 14.863, 32.356
-180.350, -152.048, 14.900, 32.378
-180.346, -152.379, 14.917, 32.403
-180.342, -152.748, 14.933, 32.422
-180.339, -153.038, 14.937, 32.442
-180.336, -153.334, 14.932, 32.558
-180.320, -154.818, 14.769, 32.578
-180.316, -155.119, 14.727, 32.604
-180.312, -155.494, 14.678, 32.624
-180.309, -155.790, 14.644, 32.644
-180.306, -156.089, 14.616, 32.759
-180.290, -157.545, 14.540, 32.780
-180.287, -157.849, 14.537, 32.803
-180.283, -158.190, 14.537, 32.824
-180.279, -158.492, 14.537, 32.844
-180.276, -158.786, 14.531, 32.963
-180.260, -160.235, 14.464, 32.984
-180.256, -160.544, 14.458, 33.005
-180.253, -160.847, 14.454, 33.026
-180.250, -161.150, 14.448, 33.047
-180.246, -161.448, 14.438, 33.159
-180.230, -162.888, 14.393, 33.179
-180.226, -163.179, 14.394, 33.203
-180.222, -163.527, 14.394, 33.225
-180.219, -163.838, 14.387, 33.246
-180.215, -164.139, 14.369, 33.362
-180.199, -165.568, 14.243, 33.383
-180.195, -165.870, 14.223, 33.404
-180.192, -166.168, 14.208, 33.425
-180.188, -166.466, 14.198, 33.446
-180.185, -166.758, 14.191, 33.566
-180.168, -168.177, 14.196, 33.587
-180.164, -168.483, 14.206, 33.608
-180.160, -168.785, 14.213, 33.629
-180.157, -169.080, 14.214, 33.650
-180.153, -169.374, 14.203, 33.765
-180.135, -170.784, 14.024, 33.787
-180.132, -171.085, 13.973, 33.808
-180.128, -171.377, 13.924, 33.828
-180.124, -171.660, 13.879, 33.849
-180.121, -171.949, 13.838, 33.965
-180.103, -173.324, 13.716, 33.987
-180.099, -173.628, 13.705, 34.008
-180.095, -173.922, 13.700, 34.028
-180.091, -174.201, 13.699, 34.048
-180.088, -174.470, 13.701, 34.165
-180.070, -175.842, 13.734, 34.185
-180.066, -176.122, 13.749, 34.206
-180.062, -176.410, 13.763, 34.227
-180.058, -176.693, 13.771, 34.247
-180.054, -176.968, 13.768, 34.361
-180.035, -178.338, 13.634, 34.383
-180.031, -178.640, 13.595, 34.404
-180.027, -178.924, 13.560, 34.424
-180.023, -179.199, 13.531, 34.444
-180.019, -179.474, 13.507, 34.561
-180.000, -180.821, 13.456, 34.582
-179.995, -181.108, 13.458, 34.603
-179.991, -181.391, 13.460, 34.624
-179.987, -181.668, 13.455, 34.645
-179.983, -181.948, 13.442, 34.762
-179.963, -183.286, 13.344, 34.783
-179.958, -183.564, 13.333, 34.803
-179.954, -183.832, 13.327, 34.824
-179.950, -184.118, 13.323, 34.845
-179.946, -184.397, 13.318, 34.962
-179.924, -185.726, 13.275, 34.984
-179.920, -186.012, 13.274, 35.004
-179.915, -186.283, 13.272, 35.024
-179.911, -186.548, 13.264, 35.045
-179.907, -186.822, 13.247, 35.163
-179.884, -188.139, 13.127, 35.185
-179.880, -188.427, 13.108, 35.206
-179.875, -188.706, 13.095, 35.226
-179.870, -188.973, 13.088, 35.246
-179.866, -189.236, 13.084, 35.363
-179.842, -190.544, 13.092, 35.384
-179.837, -190.815, 13.100, 35.405
-179.832, -191.084, 13.105, 35.425
-179.827, -191.343, 13.103, 35.445
-179.822, -191.609, 13.091, 35.563
-179.797, -192.908, 12.906, 35.584
-179.791, -193.180, 12.857, 35.605
-179.785, -193.450, 12.810, 35.625
-179.780, -193.708, 12.768, 35.645
-179.774, -193.965, 12.733, 35.762
-179.741, -195.231, 12.636, 35.783
-179.733, -195.498, 12.631, 35.804
-179.725, -195.758, 12.632, 35.825
-179.716, -196.019, 12.635, 35.846
-179.707, -196.279, 12.638, 35.963
-179.653, -197.543, 12.637, 35.984
-179.640, -197.809, 12.646, 36.005
-179.626, -198.068, 12.658, 36.025
-179.612, -198.318, 12.672, 36.045
-179.597, -198.566, 12.689, 36.064
-179.582, -198.807, 12.708, 36.178
-179.486, -200.082, 12.837, 36.199
-179.463, -200.350, 12.869, 36.220
-179.438, -200.625, 12.904, 36.241
-179.412, -200.891, 12.939, 36.261
-179.386, -201.147, 12.974, 36.392
-179.231, -202.447, 13.168, 36.413
-179.195, -202.722, 13.211, 36.437
-179.151, -203.033, 13.257, 36.457
-179.113, -203.292, 13.294, 36.477
-179.073, -203.549, 13.329, 36.588
-178.843, -204.873, 13.520, 36.608
-178.792, -205.142, 13.560, 36.635
-178.720, -205.500, 13.610, 36.655
-178.663, -205.770, 13.644, 36.676
-178.603, -206.047, 13.672, 36.785
-178.283, -207.381, 13.791, 36.806
-178.210, -207.659, 13.819, 36.827
-178.135, -207.936, 13.849, 36.848
-178.059, -208.212, 13.881, 36.868
-177.981, -208.485, 13.913, 36.977
-177.564, -209.821, 14.087, 36.998
-177.468, -210.108, 14.127, 37.022
-177.356, -210.431, 14.169, 37.053
-177.210, -210.840, 14.214, 37.071
-177.120, -211.086, 14.238, 37.180
-176.598, -212.417, 14.383, 37.202
-176.479, -212.703, 14.418, 37.225
-176.349, -213.008, 14.455, 37.244
-176.238, -213.263, 14.485, 37.264
-176.120, -213.531, 14.515, 37.372
-175.503, -214.852, 14.668, 37.393
-175.368, -215.127, 14.704, 37.421
-175.183, -215.497, 14.749, 37.442
-175.040, -215.778, 14.779, 37.463
-174.897, -216.055, 14.806, 37.574
-174.192, -217.365, 14.953, 37.596
-174.028, -217.658, 14.991, 37.621
-173.845, -217.982, 15.035, 37.642
-173.690, -218.255, 15.067, 37.663
-173.534, -218.525, 15.095, 37.776
-172.760, -219.828, 15.220, 37.798
-172.586, -220.114, 15.253, 37.823
-172.387, -220.440, 15.291, 37.843
-172.225, -220.703, 15.324, 37.864
-172.056, -220.977, 15.359, 37.973
-171.234, -222.286, 15.534, 37.995
-171.050, -222.576, 15.575, 38.021
-170.830, -222.922, 15.619, 38.041
-170.664, -223.182, 15.646, 38.060
-170.500, -223.439, 15.669, 38.169
-169.652, -224.765, 15.794, 38.190
-169.477, -225.039, 15.824, 38.219
-169.230, -225.425, 15.868, 38.239
-169.055, -225.699, 15.901, 38.260
-168.877, -225.978, 15.935, 38.373
-168.020, -227.334, 16.115, 38.395
-167.833, -227.632, 16.156, 38.420
-167.615, -227.980, 16.200, 38.440
-167.443, -228.256, 16.230, 38.461
-167.266, -228.541, 16.259, 38.571
-166.412, -229.935, 16.413, 38.593
-166.226, -230.241, 16.450, 38.620
-165.998, -230.620, 16.496, 38.641
-165.822, -230.913, 16.533, 38.661
-165.651, -231.199, 16.566, 38.773
-164.806, -232.636, 16.741, 38.794
-164.628, -232.941, 16.780, 38.821
-164.399, -233.337, 16.826, 38.841
-164.229, -233.632, 16.859, 38.862
-164.056, -233.934, 16.893, 38.974
-163.219, -235.412, 17.065, 38.995
-163.044, -235.726, 17.103, 39.020
-162.834, -236.102, 17.146, 39.040
-162.667, -236.400, 17.179, 39.059
-162.505, -236.692, 17.211, 39.167
-161.670, -238.208, 17.386, 39.189
-161.485, -238.545, 17.425, 39.217
-161.253, -238.969, 17.474, 39.238
-161.078, -239.288, 17.509, 39.258
-160.908, -239.599, 17.544, 39.371
-160.061, -241.148, 17.721, 39.392
-159.885, -241.470, 17.758, 39.420
-159.649, -241.900, 17.807, 39.440
-159.480, -242.208, 17.840, 39.459
-159.320, -242.499, 17.873, 39.572
-158.449, -244.072, 18.052, 39.592
-158.273, -244.388, 18.089, 39.621
-158.015, -244.848, 18.142, 39.640
-157.844, -245.151, 18.177, 39.660
-157.667, -245.465, 18.212, 39.772
-156.757, -247.055, 18.390, 39.797
-156.525, -247.456, 18.435, 39.821
-156.298, -247.845, 18.480, 39.841
-156.115, -248.158, 18.517, 39.860
-155.936, -248.462, 18.553, 39.979
-154.978, -250.064, 18.741, 39.999
-154.783, -250.385, 18.779, 40.023
-154.543, -250.778, 18.823, 40.043
-154.347, -251.097, 18.858, 40.063
-154.149, -251.418, 18.895, 40.176
-153.139, -253.028, 19.085, 40.197
-152.927, -253.361, 19.125, 40.222
-152.665, -253.772, 19.170, 40.242
-152.456, -254.097, 19.197, 40.262
-152.249, -254.418, 19.213, 40.377
-151.200, -256.021, 19.101, 40.398
-150.980, -256.353, 19.040, 40.422
-150.727, -256.735, 18.960, 40.442
-150.521, -257.044, 18.889, 40.462
-150.310, -257.360, 18.815, 40.577
-149.274, -258.902, 18.475, 40.597
-149.063, -259.214, 18.418, 40.622
-148.807, -259.593, 18.355, 40.642
-148.600, -259.900, 18.309, 40.662
-148.395, -260.202, 18.268, 40.773
-147.380, -261.709, 18.114, 40.794
-147.168, -262.024, 18.094, 40.822
-146.891, -262.439, 18.071, 40.843
-146.683, -262.753, 18.059, 40.863
-146.488, -263.047, 18.050, 40.978
-145.503, -264.560, 18.040, 40.998
-145.307, -264.865, 18.045, 41.023
-145.070, -265.240, 18.052, 41.042
-144.883, -265.538, 18.061, 41.061
-144.701, -265.830, 18.070, 41.174
-143.764, -267.381, 18.140, 41.195
-143.568, -267.716, 18.158, 41.221
-143.329, -268.130, 18.182, 41.242
-143.139, -268.464, 18.202, 41.262
-142.963, -268.778, 18.222, 41.381
-142.099, -270.390, 18.334, 41.402
-141.923, -270.732, 18.359, 41.423
-141.749, -271.078, 18.384, 41.445
-141.571, -271.437, 18.411, 41.465
-141.412, -271.765, 18.436, 41.580
-140.641, -273.448, 18.569, 41.600
-140.493, -273.790, 18.596, 41.623
-140.325, -274.189, 18.625, 41.642
-140.188, -274.519, 18.647, 41.662
-140.048, -274.865, 18.667, 41.775
-139.392, -276.615, 18.735, 41.796
-139.261, -276.990, 18.750, 41.822
-139.104, -277.456, 18.765, 41.842
-138.989, -277.809, 18.772, 41.862
-138.874, -278.169, 18.771, 41.976
-138.354, -279.968, 18.735, 41.997
-138.255, -280.346, 18.731, 42.034
-138.087, -281.018, 18.722, 42.064
-137.961, -281.556, 18.717, 42.211
-137.584, -283.386, 18.695, 42.230
-137.519, -283.742, 18.696, 42.271
-137.392, -284.491, 18.693, 42.298
-137.313, -284.996, 18.684, 42.426
-137.071, -286.841, 18.583, 42.446
-137.031, -287.208, 18.563, 42.470
-136.984, -287.658, 18.542, 42.490
-136.948, -288.031, 18.528, 42.510
-136.914, -288.404, 18.517, 42.624
-136.779, -290.248, 18.484, 42.644
-136.757, -290.623, 18.482, 42.669
-136.732, -291.075, 18.477, 42.689
-136.713, -291.453, 18.465, 42.710
-136.695, -291.842, 18.442, 42.849
-136.623, -293.674, 18.269, 42.871
-136.610, -294.071, 18.228, 42.893
-136.597, -294.462, 18.190, 42.913
-136.585, -294.833, 18.157, 42.934
-136.572, -295.208, 18.128, 43.047
-136.511, -297.014, 18.034, 43.068
-136.497, -297.393, 18.025, 43.088
-136.483, -297.759, 18.018, 43.109
-136.467, -298.131, 18.009, 43.129
-136.452, -298.484, 17.998, 43.242
-136.359, -300.277, 17.930, 43.263
-136.336, -300.656, 17.922, 43.287
-136.310, -301.076, 17.912, 43.307
-136.286, -301.433, 17.898, 43.327
-136.261, -301.790, 17.877, 43.440
-136.115, -303.565, 17.764, 43.462
-136.081, -303.945, 17.748, 43.485
-136.041, -304.358, 17.735, 43.507
-136.003, -304.741, 17.726, 43.527
-135.965, -305.101, 17.714, 43.642
-135.764, -306.857, 17.643, 43.664
-135.716, -307.240, 17.634, 43.687
-135.666, -307.634, 17.622, 43.708
-135.620, -307.994, 17.605, 43.728
-135.573, -308.350, 17.584, 43.843
-135.332, -310.085, 17.487, 43.864
-135.280, -310.446, 17.475, 43.887
-135.222, -310.849, 17.465, 43.906
-135.174, -311.186, 17.455, 43.925
-135.125, -311.522, 17.440, 44.039
-134.878, -313.242, 17.340, 44.059
-134.829, -313.592, 17.323, 44.083
-134.771, -314.009, 17.306, 44.103
-134.724, -314.355, 17.295, 44.123
-134.677, -314.703, 17.282, 44.236
-134.464, -316.414, 17.207, 44.257
-134.424, -316.764, 17.193, 44.282
-134.376, -317.200, 17.172, 44.302
-134.339, -317.548, 17.154, 44.322
-134.306, -317.881, 17.138, 44.436
-134.164, -319.585, 17.075, 44.456
-134.140, -319.931, 17.064, 44.481
-134.114, -320.359, 17.046, 44.501
-134.096, -320.704, 17.027, 44.521
-134.080, -321.048, 17.005, 44.635
-134.037, -322.741, 16.909, 44.656
-134.035, -323.102, 16.891, 44.680
-134.037, -323.499, 16.875, 44.701
-134.041, -323.852, 16.861, 44.722
-134.048, -324.201, 16.846, 44.833
-134.126, -325.878, 16.769, 44.854
-134.150, -326.224, 16.753, 44.877
-134.180, -326.607, 16.734, 44.897
-134.210, -326.946, 16.718, 44.917
-134.242, -327.280, 16.702, 45.030
-134.448, -328.932, 16.632, 45.051
-134.500, -329.277, 16.618, 45.071
-134.551, -329.605, 16.602, 45.091
-134.606, -329.933, 16.583, 45.111
-134.664, -330.261, 16.565, 45.225
-134.995, -331.878, 16.490, 45.246
-135.071, -332.212, 16.476, 45.267
-135.150, -332.544, 16.461, 45.286
-135.227, -332.855, 16.444, 45.306
-135.309, -333.174, 16.427, 45.421
-135.752, -334.749, 16.352, 45.442
-135.852, -335.075, 16.338, 45.462
-135.951, -335.392, 16.323, 45.482
-136.049, -335.699, 16.307, 45.502
-136.150, -336.009, 16.290, 45.618
-136.685, -337.541, 16.211, 45.638
-136.799, -337.851, 16.197, 45.658
-136.912, -338.152, 16.185, 45.677
-137.022, -338.443, 16.172, 45.697
-137.136, -338.739, 16.156, 45.717
-137.251, -339.033, 16.139, 45.827
-137.853, -340.525, 16.060, 45.847
-137.977, -340.823, 16.045, 45.866
-138.097, -341.110, 16.033, 45.886
-138.222, -341.406, 16.020, 45.905
-138.343, -341.692, 16.005, 45.925
-138.466, -341.981, 15.987, 46.039
-139.100, -343.443, 15.904, 46.059
-139.230, -343.739, 15.888, 46.079
-139.360, -344.035, 15.875, 46.099
-139.491, -344.331, 15.862, 46.120
-139.622, -344.628, 15.847, 46.233
-140.263, -346.072, 15.766, 46.253
-140.394, -346.366, 15.750, 46.273
-140.521, -346.650, 15.737, 46.292
-140.645, -346.927, 15.724, 46.312
-140.775, -347.217, 15.710, 46.332
-140.901, -347.499, 15.694, 46.447
-141.543, -348.927, 15.618, 46.468
-141.675, -349.219, 15.604, 46.487
-141.800, -349.494, 15.591, 46.507
-141.926, -349.772, 15.577, 46.527
-142.053, -350.052, 15.562, 46.653
-142.702, -351.462, 15.485, 46.673
-142.831, -351.739, 15.471, 46.693
-142.961, -352.017, 15.459, 46.712
-143.089, -352.288, 15.451, 46.732
-143.217, -352.561, 15.446, 46.751
-143.342, -352.823, 15.444, 46.862
-144.015, -354.215, 15.475, 46.882
-144.150, -354.489, 15.488, 46.901
-144.282, -354.756, 15.503, 46.921
-144.417, -355.028, 15.520, 46.940
-144.553, -355.298, 15.539, 46.959
-144.688, -355.565, 15.559, 47.076
-145.407, -356.954, 15.687, 47.096
-145.550, -357.226, 15.716, 47.116
-145.696, -357.500, 15.746, 47.135
-145.841, -357.770, 15.777, 47.155
-145.990, -358.047, 15.810, 47.174
-146.137, -358.316, 15.843, 47.286
-146.914, -359.710, 16.026, 47.307
-147.079, -359.999, 16.067, 47.326
-147.233, -360.268, 16.105, 47.346
-147.392, -360.544, 16.146, 47.365
-147.548, -360.813, 16.185, 47.384
-147.704, -361.078, 16.225, 47.497
-148.543, -362.482, 16.442, 47.517
-148.714, -362.763, 16.487, 47.536
-148.878, -363.032, 16.528, 47.555
-149.045, -363.303, 16.568, 47.574
-149.210, -363.570, 16.608, 47.594
-149.383, -363.849, 16.650, 47.709
-150.279, -365.268, 16.871, 47.729
-150.465, -365.559, 16.918, 47.749
-150.647, -365.841, 16.961, 47.769
-150.829, -366.124, 17.002, 47.788
-151.008, -366.401, 17.043, 47.807
-151.183, -366.672, 17.084, 47.917
-152.125, -368.114, 17.306, 47.937
-152.317, -368.405, 17.351, 47.957
-152.506, -368.693, 17.394, 47.976
-152.689, -368.972, 17.434, 47.995
-152.873, -369.250, 17.474, 48.014
-153.058, -369.531, 17.515, 48.127
-154.029, -371.005, 17.734, 48.147
-154.226, -371.304, 17.779, 48.167
-154.417, -371.595, 17.820, 48.187
-154.609, -371.888, 17.860, 48.206
-154.791, -372.165, 17.898, 48.225
-154.981, -372.456, 17.938, 48.336
-155.964, -373.972, 18.151, 48.356
-156.162, -374.279, 18.194, 48.376
-156.356, -374.583, 18.234, 48.396
-156.551, -374.888, 18.273, 48.415
-156.740, -375.184, 18.310, 48.435
-156.934, -375.491, 18.349, 48.550
-157.913, -377.057, 18.551, 48.570
-158.110, -377.377, 18.592, 48.589
-158.294, -377.676, 18.629, 48.608
-158.478, -377.978, 18.664, 48.627
-158.665, -378.285, 18.700, 48.646
-158.850, -378.590, 18.736, 48.763
-159.812, -380.211, 18.931, 48.784
-160.010, -380.549, 18.973, 48.803
-160.195, -380.869, 19.009, 48.822
-160.378, -381.185, 19.044, 48.842
-160.567, -381.514, 19.080, 48.861
-160.748, -381.832, 19.115, 48.974
-161.687, -383.510, 19.307, 48.994
-161.873, -383.848, 19.346, 49.013
-162.049, -384.169, 19.384, 49.033
-162.231, -384.504, 19.424, 49.052
-162.406, -384.828, 19.462, 49.071
-162.581, -385.152, 19.501, 49.182
-163.497, -386.887, 19.710, 49.202
-163.680, -387.237, 19.752, 49.221
-163.854, -387.574, 19.791, 49.241
-164.035, -387.925, 19.829, 49.260
-164.209, -388.263, 19.866, 49.280
-164.387, -388.612, 19.904, 49.397
-165.287, -390.400, 20.103, 49.417
-165.469, -390.766, 20.145, 49.437
-165.645, -391.120, 20.185, 49.456
-165.819, -391.471, 20.226, 49.476
-165.997, -391.833, 20.267, 49.495
-166.169, -392.182, 20.307, 49.609
-167.065, -394.019, 20.519, 49.628
-167.239, -394.377, 20.561, 49.647
-167.410, -394.729, 20.599, 49.666
-167.584, -395.089, 20.637, 49.685
-167.754, -395.440, 20.674, 49.704
-167.920, -395.785, 20.711, 49.818
-168.825, -397.661, 20.914, 49.838
-169.005, -398.033, 20.954, 49.857
-169.182, -398.400, 20.994, 49.876
-169.358, -398.766, 21.034, 49.895
-169.536, -399.134, 21.075, 49.914
-169.711, -399.496, 21.115, 50.027
-170.638, -401.407, 21.325, 50.047
-170.827, -401.796, 21.368, 50.066
-171.008, -402.167, 21.406, 50.085
-171.183, -402.526, 21.436, 50.105
-171.367, -402.903, 21.459, 50.125
-171.555, -403.288, 21.470, 50.256
-172.499, -405.205, 21.287, 50.276
-172.682, -405.577, 21.209, 50.295
-172.858, -405.933, 21.126, 50.314
-173.038, -406.295, 21.036, 50.332
-173.210, -406.642, 20.944, 50.350
-173.380, -406.985, 20.850, 50.461
-174.295, -408.820, 20.352, 50.481
-174.476, -409.183, 20.265, 50.500
-174.647, -409.526, 20.185, 50.519
-174.818, -409.868, 20.110, 50.538
-174.991, -410.213, 20.037, 50.557
-175.162, -410.556, 19.969, 50.672
-176.047, -412.325, 19.672, 50.692
-176.225, -412.683, 19.624, 50.711
-176.392, -413.017, 19.583, 50.730
-176.558, -413.352, 19.546, 50.749
-176.724, -413.685, 19.511, 50.768
-176.891, -414.024, 19.479, 50.883
-177.747, -415.767, 19.361, 50.903
-177.915, -416.111, 19.348, 50.922
-178.071, -416.434, 19.337, 50.941
-178.232, -416.767, 19.329, 50.960
-178.392, -417.101, 19.322, 50.979
-178.551, -417.433, 19.318, 51.091
-179.373, -419.183, 19.327, 51.111
-179.537, -419.540, 19.334, 51.131
-179.699, -419.892, 19.340, 51.150
-179.853, -420.230, 19.346, 51.169
-180.006, -420.569, 19.353, 51.188
-180.157, -420.905, 19.361, 51.303
-180.934, -422.683, 19.427, 51.324
-181.092, -423.054, 19.444, 51.343
-181.238, -423.399, 19.458, 51.363
-181.385, -423.749, 19.472, 51.382
-181.529, -424.096, 19.487, 51.402
-181.674, -424.450, 19.503, 51.517
-182.397, -426.268, 19.602, 51.538
-182.543, -426.645, 19.625, 51.558
-182.680, -427.006, 19.645, 51.578
-182.822, -427.382, 19.659, 51.598
-182.960, -427.752, 19.663, 51.617
-183.090, -428.105, 19.655, 51.733
-183.742, -429.949, 19.512, 51.754
-183.875, -430.340, 19.478, 51.774
-184.002, -430.717, 19.448, 51.794
-184.125, -431.089, 19.421, 51.814
-184.244, -431.456, 19.398, 51.933
-184.818, -433.302, 19.321, 51.953
-184.930, -433.680, 19.314, 51.973
-185.039, -434.054, 19.309, 51.993
-185.147, -434.429, 19.306, 52.013
-185.252, -434.802, 19.305, 52.032
-185.351, -435.155, 19.306, 52.145
-185.842, -437.024, 19.338, 52.166
-185.939, -437.416, 19.350, 52.185
-186.026, -437.770, 19.363, 52.204
-186.113, -438.131, 19.377, 52.223
-186.200, -438.497, 19.393, 52.342
-186.624, -440.395, 19.490, 52.362
-186.706, -440.781, 19.514, 52.382
-186.785, -441.163, 19.539, 52.401
-186.862, -441.536, 19.564, 52.420
-186.934, -441.895, 19.589, 52.440
-187.011, -442.282, 19.616, 52.554
-187.375, -444.219, 19.766, 52.585
-187.483, -444.826, 19.817, 52.605
-187.551, -445.212, 19.851, 52.625
-187.618, -445.602, 19.885, 52.645
-187.684, -445.985, 19.919, 52.759
-188.011, -447.962, 20.103, 52.780
-188.078, -448.380, 20.144, 52.800
-188.141, -448.776, 20.182, 52.819
-188.202, -449.160, 20.220, 52.838
-188.264, -449.550, 20.259, 52.857
-188.323, -449.929, 20.297, 52.972
-188.638, -451.947, 20.501, 52.993
-188.704, -452.369, 20.544, 53.012
-188.765, -452.762, 20.584, 53.031
-188.826, -453.152, 20.625, 53.050
-188.886, -453.532, 20.664, 53.070
-188.950, -453.938, 20.705, 53.183
-189.280, -455.995, 20.918, 53.204
-189.351, -456.434, 20.962, 53.223
-189.417, -456.834, 21.000, 53.243
-189.485, -457.243, 21.037, 53.262
-189.553, -457.647, 21.074, 53.281
-189.620, -458.040, 21.110, 53.393
-189.986, -460.131, 21.302, 53.413
-190.063, -460.559, 21.342, 53.432
-190.137, -460.963, 21.376, 53.451
-190.213, -461.373, 21.410, 53.471
-190.292, -461.795, 21.445, 53.491
-190.373, -462.224, 21.481, 53.606
-190.788, -464.342, 21.661, 53.626
-190.875, -464.771, 21.698, 53.645
-190.957, -465.175, 21.731, 53.664
-191.041, -465.581, 21.762, 53.683
-191.127, -465.993, 21.795, 53.702
-191.214, -466.406, 21.827, 53.816
-191.680, -468.549, 22.002, 53.836
-191.775, -468.977, 22.037, 53.855
-191.869, -469.395, 22.069, 53.877
-191.974, -469.862, 22.099, 53.897
-192.071, -470.287, 22.121, 54.014
-192.573, -472.446, 22.205, 54.034
-192.677, -472.887, 22.224, 54.054
-192.779, -473.320, 22.240, 54.074
-192.881, -473.748, 22.255, 54.094
-192.982, -474.173, 22.269, 54.113
-193.080, -474.584, 22.283, 54.224
-193.600, -476.755, 22.365, 54.244
-193.702, -477.180, 22.383, 54.262
-193.797, -477.582, 22.398, 54.281
-193.894, -477.988, 22.408, 54.300
-193.991, -478.397, 22.410, 54.320
-194.093, -478.826, 22.407, 54.434
-194.600, -481.005, 22.374, 54.454
-194.698, -481.432, 22.372, 54.473
-194.791, -481.841, 22.371, 54.492
-194.885, -482.257, 22.372, 54.511
-194.976, -482.667, 22.374, 54.531
-195.071, -483.094, 22.378, 54.646
-195.538, -485.285, 22.414, 54.666
-195.629, -485.724, 22.424, 54.685
-195.716, -486.149, 22.432, 54.704
-195.802, -486.575, 22.435, 54.723
-195.886, -487.001, 22.434, 54.742
-195.968, -487.423, 22.433, 54.858
-196.375, -489.629, 22.444, 54.879
-196.458, -490.102, 22.450, 54.899
-196.533, -490.537, 22.453, 54.919
-196.607, -490.979, 22.454, 54.938
-196.677, -491.407, 22.455, 54.957
-196.745, -491.827, 22.456, 55.074
-197.079, -494.049, 22.484, 55.095
-197.144, -494.513, 22.494, 55.114
-197.201, -494.935, 22.500, 55.134
-197.261, -495.383, 22.502, 55.154
-197.319, -495.826, 22.498, 55.173
-197.373, -496.250, 22.491, 55.292
-197.633, -498.482, 22.463, 55.312
-197.682, -498.937, 22.463, 55.331
-197.726, -499.359, 22.465, 55.350
-197.770, -499.783, 22.468, 55.369
-197.813, -500.212, 22.471, 55.388
